gauge_id,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,hfd_mean,geol_porostiy,geol_permeability,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,sand_frac,silt_frac,clay_frac,elev_mean,slope_mean,area_gages2,frac_forest,gvf_max,gvf_diff
2245500,3.755990418,3.810222081,0.482731706,0.000436629,1.014438712,20.1,1.326732673,252.95,5.5532382,0.889769394,0.236893414,1.171784548,0.44328695,2.201205933,0.084260559,3.11764068,15.3,3.02970297,79.55,12.52755906,210.2,0.22,-13,41.30246914,1.500000015,0.403837806,8.878091482,85.97118173,5.296154997,3.094583457,41.45,4.14377,348.43,0.8235,0.719764868,0.096813256
2246000,3.703221081,3.286835866,0.453676111,0.000332692,0.88756134,20.75,1.288819876,253.6,5.436227224,0.954111828,0.257643767,1.188666945,0.415782774,2.255311553,0.065088695,3.296742377,16.8,3.692307692,87.9,13.11940299,200.8,0.22,-13,43.7016129,1.500000015,0.380082674,6.669117296,86.42178481,7.555370263,5.941599642,34.57,4.00959,451.06,0.8293,0.718484472,0.109068052
2296500,3.680246407,3.507997522,0.760373923,0,0.953196372,22.7,1.359281437,256.8,5.910241657,0.705923944,0.191814315,1.232226005,0.438322677,3.754852363,0.009936453,3.312151009,59.9,14.975,185.05,38.55208333,252.1,0.2675,-11.431,48.47626978,1.500000015,0.391853328,7.735107127,86.16269701,6.525733754,4.375340242,31.23,1.71633,886.4,0.1676,0.631948091,0.156278122
2297155,3.968116359,3.867191431,0.759624424,0,0.974566036,24.3,1.416909621,270.6,6.911877395,0.792041387,0.199601351,1.150055519,0.392088305,2.317878606,0.000784159,3.371882963,52.1,6.722580645,183,25.77464789,256.15,0.219,-13.0708,49.76811594,1.500000015,0.374280703,8.482495718,91.15885665,5.398378124,3.442488779,35.51,1.24624,93.6,0.1264,0.519045045,0.146520463
2297310,3.841661875,4.042906749,0.787050189,0,1.052384848,22.8,1.443037975,260.6,6.647959184,0.92655361,0.241185622,1.15090999,0.423763279,3.093620223,0.0125019,4.021907564,52.4,12.62650602,182.6,31.48275862,268,0.2021,-14.3133,49.63823934,1.500000015,0.379339434,7.863837634,88.97380843,6.139438313,4.199625314,25.71,1.18116,528.38,0.1446,0.597264561,0.156687964
2298123,3.684447639,3.525577604,0.824779155,0,0.956880909,22.6,1.329411765,255.7,6.073634204,1.042802682,0.283028227,1.43335195,0.50347548,3.151086006,0.038917136,4.751510816,38.35,12.57377049,136.5,23.53448276,260.85,0.1313,-11.9556,49.8744884,1.494205289,0.404665726,8.276754015,84.68397734,5.896909604,3.838623077,21.75,0.82221,540.65,0.1369,0.604274339,0.149445478
2298608,3.896312115,3.622557426,0.773908009,0,0.929740051,22.65,1.415625,265.9,6.757306226,1.351724642,0.346924117,1.299452992,0.395340339,2.427894857,0.021149241,5.599065762,40.95,7.951456311,156.3,25.20967742,269.1,0.2192,-13.0599,49.40835267,1.500000015,0.386487011,8.091362091,87.93244347,6.305165417,3.747816772,22.79,1.6186,312.34,0.0756,0.57474213,0.14517865
2299950,3.962772074,3.522708309,0.749859913,0,0.888950523,22.55,1.400621118,268.25,6.773989899,1.189067614,0.300059552,1.00178273,0.353296923,1.473667366,0.057559877,5.430283015,39.3,4.115183246,156.85,16.8655914,263.75,0.22,-13,49.35123967,1.500000015,0.373281734,8.797910735,91.9758474,5.016383234,3.006924872,33.67,1.61485,174.27,0.0572,0.554884636,0.120149459
2300700,3.89649692,4.353289665,0.72464039,0,1.117231645,22.3,1.415873016,265.25,6.549382716,1.50761614,0.386915779,0.799177909,0.362892499,1.949837047,0.089460373,4.970020745,17.6,2.885245902,82.3,9.247191011,245.85,0.2101,-13.6311,49.34745763,1.500000015,0.399555288,9.047493153,87.13999325,4.858013152,2.85597919,25.46,2.88661,73.84,0.0836,0.545623032,0.134260037
2310947,3.760804928,3.547327132,0.677665905,0,0.943236142,21.05,1.323899371,248.9,5.663253697,0.451640285,0.120091388,1.170246942,0.482623253,5.061898567,0,2.609439525,96.1,34.94545455,213.05,83.54901961,222.5,0.2462,-11.1176,36.29545455,1.500000015,0.426762899,7.476985721,78.70130612,6.871729672,5.415209339,42.23,1.87911,649.56,0.3118,0.678994912,0.165802333
2312200,3.593145791,3.78023447,0.636134618,0,1.052068213,21.85,1.300595238,255.6,5.992966002,0.390439951,0.108662429,0.941433817,0.55475107,6.240501136,0,2.241372779,80.85,50.53125,216.7,68.79365079,197,0.169,-11.4552,20.42812006,1.500000015,0.381930024,6.48983093,84.89483748,8.218061771,6.80893637,34.11,1.64182,413.48,0.4082,0.696267406,0.172977903
2314500,3.651924709,3.477918275,0.269695206,0.00024965,0.95235213,22.3,1.24929972,259.35,5.282077393,0.597203342,0.163531121,1.949279475,0.585453008,2.392996194,0.008837321,2.363983415,25.75,22.39130435,142.65,66.34883721,180.9,0.2543,-11.7986,49.35549208,1.500000015,0.460463657,6.244149799,69.06050547,9.49681068,7.060898107,42.05,1.56449,3322.15,0.9741,0.826093239,0.093829071
2315500,3.667278576,3.708536345,0.277035736,0.000242633,1.011250241,21.05,1.260479042,249.65,5.018090452,0.592680943,0.161613286,1.751108832,0.571318502,3.049390965,0.008771575,2.598778312,27.75,26.42857143,148.05,63,179.7,0.2452,-12.269,49.48298899,1.500000015,0.445258535,5.919934215,71.20987167,9.801372895,7.50969086,39.99,2.02123,6136.26,0.9266,0.82740955,0.088726278
2324400,3.851672827,3.816533183,0.328588408,0.000197253,0.990876784,21.3,1.264094955,269.3,5.598752599,0.455489347,0.118257538,1.79138854,0.499360016,3.093108308,0.007217446,2.054196294,59.15,18.2,187.4,50.64864865,200.45,0.22,-13,49.29251701,1.500000015,0.680022877,13.9556686,37.2207384,2.985215023,1.846205681,31.14,0.92155,176.27,0.8795,0.822475803,0.098681863
2327100,4.168399726,3.268903765,0.246853688,0.00010082,0.784210723,22.75,1.453674121,267.55,5.912707182,1.550169781,0.371886067,1.764021476,0.338496694,2.079625686,0.016243125,6.432277401,40.9,7.175438596,169.2,26.4375,198.25,0.2152,-12.9641,49.29928741,1.500000015,0.529979794,10.52404082,63.36626382,4.726018836,2.702809591,25.14,1.56064,271.12,1,0.857785189,0.077725469
2342933,3.814603696,3.275106338,-0.066124139,0.002796271,0.858570536,23.1,1.218997361,275.8,5.466798811,0.9986379,0.261793355,1.2027816,0.339008841,1.871527208,0.012650339,3.37342371,25,2.145922747,153.75,14.50471698,165.55,0.2272,-12.7573,1.679706601,1.500000015,0.414141823,2.480194072,57.65548779,20.00717694,20.07146959,127.7,7.99022,290.1,0.9083,0.83205251,0.256534854
2349900,3.39147707,3.15703091,-0.031207687,0.001081747,0.930871961,23.85,1.210659898,272.5,5.225311601,0.821028963,0.242085954,1.447793361,0.465819688,1.846555342,0.05973571,2.923067389,22.6,2.897435897,135.35,17.02515723,161.1,0.0773,-12.2525,1.205714286,1.500000015,0.411494051,2.407363975,59.61530241,16.52444462,23.92491891,116.19,3.41104,122.87,0.0989,0.65556481,0.316528696
2350900,3.635820671,3.156484257,-0.050833315,0.001767718,0.868162801,22.1,1.238095238,269.05,5.291052114,0.95061719,0.261458767,1.668211263,0.622683344,1.911898861,0.134773852,2.813762604,3.15,3,43.35,11.71621622,162.3,0.2325,-12.5837,1.196635121,1.500000015,0.406461771,2.991529071,64.54191974,16.854672,18.61811524,139.77,6.74759,1365.12,0.3941,0.728975209,0.258408939
2361000,3.958042437,3.290583162,-0.035943093,0.001512442,0.831366317,21.4,1.222857143,262.95,5.037356322,1.214117336,0.306746922,1.521788714,0.567095277,1.518807335,0.141718219,3.471547072,5.35,2.547619048,55.3,12.71264368,164.35,0.1628,-14.2703,3.890288501,1.500000015,0.408211546,2.97038735,63.35998752,18.19097731,18.42505777,117.14,8.27039,1781.61,0.4408,0.718239357,0.272116451
2363000,3.960396988,4.171311253,-0.056416304,0.002655656,1.053255839,22.85,1.199475066,269.8,5.114691943,1.084461805,0.27382654,1.978190539,0.494044553,1.733570419,0.037857743,3.516984289,11.7,3.9,111.55,17.99193548,163,0.2022,-13.169,3.628460687,1.500000015,0.415416454,2.624152502,58.04609929,21.61303108,16.70618395,135.39,7.57689,1292.51,0.635,0.774037909,0.283771537
2369800,4.619824778,3.717416003,0.03807285,0.000872353,0.804666017,21,1.25,262.3,4.981956315,1.551320286,0.335796347,1.323376073,0.542232429,1.444544514,0.314008202,4.213301827,5.7,2,15.9,6.913043478,169.25,0.22,-13,37.17445483,1.500000015,0.435162581,2.85633803,57.30213408,20.13123536,17.96615109,72.29,4.2203,227.51,0.9643,0.834547531,0.119984863
2371500,3.969983573,3.147583012,-0.045316595,0.00401714,0.792845349,22.4,1.188328912,264.55,4.991509434,1.153419362,0.290535046,1.834661026,0.523492856,1.486906495,0.064344223,4.049901119,10.1,3.960784314,102.15,20.02941176,164.7,0.2036,-13.1163,5.055681818,1.500000015,0.420600746,2.110549983,50.0424856,21.5632807,16.63241883,125.86,7.42604,1292.79,0.6862,0.792318914,0.259565777
2372250,3.983117043,3.144459986,-0.05689921,0.003475999,0.789447047,22.65,1.217741935,263.65,4.993371212,1.222512477,0.306923564,1.668065193,0.507875007,1.57345359,0.070499112,4.144493249,9.2,3.538461538,91.85,14.93495935,159.7,0.2051,-12.9898,6.172392255,1.500000015,0.415416335,2.547808131,56.65548832,23.10529791,15.33582641,122.94,7.29973,1145.22,0.7608,0.799280965,0.257429146
2374500,4.419623546,4.34898694,-0.026878855,0.003042556,0.984017506,21.2,1.177777778,262.95,4.820348304,1.484329226,0.335849696,1.187840683,0.641123533,1.386435298,0.356787693,4.016880517,2.5,1.612903226,10.65,8.875,161.3,0.209,-13.6157,5.423017107,1.498656673,0.421827986,2.090483937,52.77085133,24.64888323,22.09368106,109.86,7.40892,445.72,0.949,0.813844977,0.217179888
2381600,4.271549624,3.014246598,-0.110113879,0.016637787,0.705656463,21.85,1.168449198,259.2,4.587610619,3.695600399,0.86516621,1.282991927,0.621847869,1.846120728,0.426728293,9.719922226,4.75,1.557377049,36.5,9.012345679,171.7,0.01,-14.1,1,1.500000015,0.424320435,2.200041575,16.84902551,10.06752495,5.959835045,512.02,35.2973,10.32,0.933,0.87785527,0.428722597
2384540,4.927827515,2.785701697,-0.114014019,0.031682787,0.565300163,19.95,1.216463415,255.4,4.512367491,2.080847507,0.42226468,1.583884538,0.479563394,2.330032559,0.111051861,6.846290015,9.6,1.58677686,84.1,9.666666667,155.35,0.12,-16.5,0.970588235,1.266208709,0.432910576,1.769935931,39.3736705,29.79061184,14.85499058,499.46,93.55977,21.37,0.96,0.880692955,0.370491875
2395120,3.75370705,2.946942478,-0.103527325,0.01248941,0.785075244,23.1,1.215789474,266.25,4.784366577,1.287326726,0.342948107,1.165396855,0.565288618,2.180214254,0.238803946,3.640304049,7.75,1.519607843,22.8,4.75,161.25,0.1005,-13.7867,1.072,1.154628377,0.460238969,0.727133946,22.52293586,43.08630445,34.53638349,250.6,9.60933,84.01,0.7132,0.809084104,0.329762369
2408540,4.065550992,3.135989418,-0.122945784,0.010695027,0.771356558,21.8,1.188010899,255.55,4.650591447,1.405806676,0.345785031,1.530167231,0.552621282,2.313917159,0.115443403,4.338090606,7.7,1.604166667,65.15,11.95412844,161.4,0.0114,-14.0771,1.108606557,1.500000015,0.440245344,1.17803914,25.82529466,20.29068708,18.88085703,242.26,15.57552,682.41,0.8204,0.851980157,0.361199652
2415000,4.055130732,3.000595674,-0.129686963,0.012469141,0.739950416,21.25,1.170798898,254.1,4.561938959,1.474157211,0.363528899,1.535234328,0.559165384,2.059008314,0.099579777,4.600585706,7.4,1.525773196,73.6,13.88679245,162.85,0.0104,-14.0917,1.101573677,1.500000015,0.440308895,1.120367697,28.78416003,23.41816626,20.85398467,270.56,12.25237,491.38,0.9106,0.835316573,0.352650166
2422500,3.998073922,3.080677084,-0.122887203,0.007180391,0.770540301,22.65,1.1796875,263.05,4.866790009,1.249438496,0.312510104,1.304740579,0.5729707,1.654005987,0.213330443,3.700819421,7.9,1.595959596,29.2,10.24561404,160.15,0.2241,-12.7146,3.855123675,1.495838126,0.431191759,1.611002227,35.77248286,23.55484836,17.25629844,144.84,11.05647,527.55,0.6695,0.800324253,0.31353383
2427250,4.043415469,3.971580692,-0.084702482,0.003181079,0.982234134,22.35,1.152061856,266.05,4.935992579,1.220716021,0.301902199,1.106310403,0.38489534,1.820970521,0.090581702,4.818946561,23,2.433862434,116.7,13.11235955,153.7,0.1718,-13.6538,2.046218487,1.500000015,0.441668049,1.010541971,24.90271911,21.65666251,25.13134015,102.61,6.93052,675.24,0.9336,0.847363657,0.227583604
2430085,4.232670773,2.947196263,-0.16529165,0.012676724,0.696297071,22.85,1.24863388,264.65,4.816196542,1.69908346,0.401421124,1.484605682,0.477175135,0.833942322,0.18095973,5.489111801,11.6,1.459119497,77.75,12.34126984,150.8,0.22,-13,1,1.500000015,0.43139468,1.701511895,46.04384299,31.71727457,22.22449518,150.01,6.72984,40.56,0.8644,0.821247661,0.408144688
2430615,4.241219713,2.950509966,-0.16044704,0.010538985,0.695674868,22.5,1.239669421,264.45,4.81255687,1.684233023,0.397110533,1.303251536,0.561299709,0.871308277,0.213042106,4.26084212,6.45,1.433333333,38.8,10.21052632,156.6,0.22,-13,1.04,1.500000015,0.431108,1.702201549,46.19999999,31.40000001,22.40000001,132.82,6.11799,28.71,0.9889,0.856237811,0.384865656
2450250,4.409545517,3.063882587,-0.174753638,0.014286411,0.694829564,21.1,1.241176471,256.3,4.808630394,1.752473047,0.397427136,1.562789076,0.373479853,1.404334299,0.040102606,6.659143205,26.95,2.49537037,157.75,20.0955414,143.75,0.1705,-14.6896,1.039325843,0.60258765,0.437783448,1.834904067,29.22051047,28.51202709,9.194150422,254.92,12.27321,231.83,0.8413,0.884999661,0.450258331
2464000,4.272309377,3.002403272,-0.149259844,0.011217518,0.702758861,22.2,1.180851064,257.35,4.717690192,1.540818864,0.360652455,1.51262382,0.390036614,1.438725267,0.020284594,6.076926166,24.65,2.240909091,139.35,17.31055901,145.45,0.1421,-15.7248,1.104441777,1.500000015,0.449795316,1.278688208,18.68385699,19.57877468,9.820494673,143.69,9.66599,578.94,0.9846,0.850792032,0.34389815
2464146,4.159726215,3.030128131,-0.155161494,0.010091224,0.728444127,23.85,1.235751295,264.65,5.084534102,1.512072989,0.363503007,1.363697777,0.508775891,1.706025029,0.201046031,4.948825377,11,1.496598639,49.35,8.50862069,156.15,0.1834,-14.2806,1,1.500000015,0.43676264,1.606437692,42.28760245,36.18854487,18.96719432,140.81,9.04939,15.82,0.9571,0.822112799,0.321957816
2464360,4.098058864,3.162128186,-0.155678916,0.009536576,0.771616097,23.65,1.241469816,264.1,4.964285714,1.453659461,0.354719029,1.201082388,0.51963652,0.817873848,0.230467351,4.773966547,9.55,1.591666667,34.7,8.567901235,149.6,0.1945,-13.8919,1.090909091,1.500000015,0.433229405,1.619834931,44.55379303,32.57424582,22.57872418,114.12,8.63619,148.62,0.9717,0.839518669,0.366609003
2465493,4.043492129,3.589870171,-0.139368466,0.007310655,0.887814309,23.7,1.250659631,266.2,5.14893617,1.159783244,0.28682713,1.149446955,0.62920891,1.05906948,0.35194086,3.020825716,3.3,1.736842105,1.4,4,156.1,0.232,-12.5809,3.962406015,1.500000015,0.433965953,1.592595526,44.0865769,33.12961782,22.78677779,101.5,9.53966,83.42,0.8617,0.852160412,0.299785587
2469800,4.096008214,3.282875811,-0.09919408,0.003171649,0.801481745,22.75,1.210106383,266.8,5.096466094,1.27299529,0.310789243,1.474313942,0.423853357,2.636882041,0.057882454,4.785721257,20.45,2.493902439,122.5,13.10160428,156.15,0.209,-13.3145,4.570234114,1.442992136,0.431574101,1.563692401,45.67962746,31.17258862,23.0825756,78.13,9.86442,422.68,0.9839,0.836938128,0.211624943
2472000,4.158402464,3.167661807,-0.163583172,0.006014722,0.761749695,23.2,1.211488251,259.85,4.861552853,1.326192175,0.318918668,1.185524687,0.406862412,2.691424001,0.110450293,5.535210068,30.2,4.081081081,125.3,15.76100629,152.95,0.2287,-12.0405,12.31992551,1.500000015,0.439656583,1.023221933,37.81467283,31.75594823,29.05431532,123.24,6.76654,1927.13,0.6696,0.829551427,0.214407129
2472500,4.256157426,3.618459589,-0.126695081,0.00245439,0.850170524,22.45,1.157216495,260.3,4.702800361,1.302226783,0.305963021,0.799994388,0.539491548,1.617113578,0.337591126,4.057287851,10.45,2.27173913,0.45,3,159.5,0.2487,-11.9951,31.32616487,1.500000015,0.433000549,1.600959968,45.17049635,33.60321009,21.23606964,113.73,6.76541,789.94,0.5865,0.799800931,0.190561794
2479155,4.428888433,3.200477591,-0.040520437,0.001802613,0.722636761,21.95,1.206043956,262.75,5.023900574,1.500288183,0.338750503,1.259884625,0.389459339,1.783361413,0.133663437,5.203963136,19.5,2,108.95,10.32701422,156.7,0.2585,-11.6529,29.40909091,1.500000015,0.415527083,2.725338408,58.73141097,24.97164168,16.41706269,70.21,6.65609,137.28,0.9355,0.847353247,0.149711142
2479300,4.618568104,3.213012129,0.01008665,0.000741287,0.695672783,20.5,1.198830409,247.9,4.744497608,1.771995435,0.383667707,1.256561817,0.507678142,1.637319767,0.307906728,6.607165212,12.55,3.217948718,34,10.625,162.4,0.2367,-12.4162,34.92307692,1.500000015,0.42510289,2.040442244,51.61955518,30.45565076,17.83065318,65.19,5.84957,1144.2,0.8895,0.812993083,0.148993865
2479560,4.649990418,3.185097139,-0.024360522,0.000888184,0.684968538,20.1,1.292604502,247.05,4.882411067,1.768435023,0.380309391,1.594108039,0.494979431,1.792170676,0.196825575,6.389260981,11.8,3.6875,73.55,11.14393939,159.1,0.2379,-12.3745,30.44175716,1.500000015,0.42102923,2.298826722,54.73792918,28.2615551,16.87273044,64.68,6.14661,1454.33,0.8849,0.803758745,0.15662867
2481000,4.79164271,3.215610226,0.04569933,0.000365398,0.671087228,20.25,1.28164557,251.25,4.945866142,1.888600418,0.394144666,1.323072302,0.32605805,1.830671023,0.047119378,7.967101524,27.45,2.418502203,144.45,13.19178082,165.15,0.2428,-12.2024,34.84571429,1.500000015,0.431341625,1.721022518,46.62807695,33.02570225,20.12569187,51.66,5.61014,249.23,0.8845,0.815379378,0.135148908
2481510,4.620825462,3.216086872,0.023743196,0.000762255,0.695998345,20.4,1.232628399,246.6,4.710601719,1.705698003,0.369132748,1.302883725,0.425394254,1.854561595,0.14056213,6.288627473,17.2,2.248366013,90.3,10.62352941,164.35,0.2518,-11.8855,31.48303571,1.500000015,0.42572409,2.024691151,50.96518403,30.31911185,18.66310532,64,5.13464,800.66,0.7816,0.818000908,0.146005154
3010655,3.284587269,2.261308871,0.20555526,0.207261759,0.688460584,17.2,1.166101695,207.55,2.952347084,1.496955244,0.455751399,1.927017605,0.493939565,1.504911239,0.081732008,4.969306092,8.5,2.65625,93.2,14.912,159.05,0.1893,-15.1986,1.162227603,1.452176833,0.452477893,1.261161818,31.98371795,49.05677037,15.89401687,635.06,32.95227,254.44,0.9918,0.887087718,0.525444264
3011800,3.589425051,2.253249788,0.164345764,0.210192691,0.627746716,14.65,1.181451613,199.35,2.982049364,1.931474766,0.538101434,1.840614385,0.548834547,1.74213348,0.180865725,5.812144503,3.5,1.52173913,62.45,11.35454545,155.6,0.2501,-13.1728,1.012048193,1.500000015,0.438828033,1.649317959,42.00856036,40.38802912,17.62111248,628.71,19.77674,100.1,1,0.885626193,0.526677053
3015500,3.599088296,2.261299151,0.181003525,0.192038519,0.62829777,15.4,1.162264151,197.85,2.935459941,2.048933517,0.569292373,1.72886638,0.48436846,1.478055908,0.180800639,7.169680518,7.85,2.093333333,76.9,12.304,148.65,0.175,-15.466,6.969742814,1.478203351,0.45376902,1.238389377,31.99168628,52.75763072,14.95230985,492.56,22.04748,784.85,0.9837,0.86218405,0.499168418
3021350,3.685735797,2.26540564,0.168834031,0.208263539,0.614641354,15.45,1.240963855,200.1,3.066666667,2.291054185,0.621600221,1.552721242,0.407554855,1.448490243,0.092893718,9.060710369,17.05,1.823529412,104.9,11.52747253,141.4,0.1276,-16.3597,9.968137255,1.42520235,0.466322603,0.9929631,22.87550548,61.35198059,13.88477306,485.4,20.02559,239.67,0.9747,0.840787111,0.497150507
3026500,3.539561944,2.262476523,0.156580794,0.20981494,0.639196759,15.95,1.143369176,201.75,2.980059084,1.746183971,0.493333355,1.902331338,0.505318323,1.26496032,0.095164681,5.541234618,5.5,1.71875,74.2,11.07462687,158.55,0.2212,-14.1475,1,1.500000015,0.438694636,1.652705529,42.09585503,40.28018121,17.64662136,577.23,15.82974,20.31,1,0.876862318,0.531145729
3028000,3.464323066,2.263054702,0.157303345,0.203474312,0.65324586,16.4,1.119453925,203.6,2.996320824,1.980925379,0.571807346,1.835190566,0.518663809,1.803058626,0.167043207,6.311196057,4.7,1.773584906,71,9.161290323,158.65,0.2278,-13.925,1,1.500000015,0.439582184,1.631577472,41.51788284,41.00264645,17.46600505,569.02,18.29113,161.11,0.9796,0.890177384,0.518974942
3049000,3.292454483,2.379358042,0.138944312,0.139333377,0.722669988,17.9,1.111801242,216.65,3.167397661,1.277235607,0.387928098,1.836544527,0.476524667,1.231361524,0.067817718,4.492410032,9.95,1.809090909,97.45,11.81212121,159.05,0.1909,-15.1617,1.061946903,0.893354688,0.452848337,1.159356802,31.58454024,48.94365793,19.73409573,365.27,16.00521,357.15,0.7165,0.816114906,0.484312861
3049800,3.027023956,2.432800972,0.128476118,0.116341909,0.803693994,18.65,1.144171779,222.35,3.392067124,1.07702479,0.355803193,1.756741617,0.424669589,2.125871617,0.042720594,3.779129452,15.7,1.857988166,117.75,8.037542662,165.1,0.1451,-16.0333,1,0.800000012,0.459094868,1.039233656,27.2736827,53.18914662,19.39595361,296.6,21.30523,14.89,0.2546,0.864868499,0.467993491
3050000,3.873125257,2.480649706,0.079522177,0.158964457,0.640477532,14.7,1.143968872,194.6,2.882962963,1.895417941,0.489376877,1.854232481,0.427851654,1.698454843,0.033137143,6.67763647,12,1.6,110.8,12.10928962,164.55,0.1797,-14.9513,1.535666218,0.971606272,0.458233248,0.993714773,26.73643011,48.51609479,19.00221697,998.82,65.76346,487.29,0.9766,0.888988997,0.52888913
3066000,4.160377823,2.450006762,0.053701636,0.222508815,0.588890449,13.6,1.101214575,195,2.871870398,2.430374169,0.581601873,1.834765878,0.479958959,1.27578541,0.142759918,8.445896369,6.211197579,1.787878788,78.79798962,10.69285714,161.9473684,0.1388,-14.2876,1.315340909,1.166316417,0.452325004,1.100989234,29.1039198,45.17073084,19.85206025,1072.01,68.69899,222.79,0.9532,0.831258391,0.478638114
3069500,4.073518138,2.446327611,0.068516371,0.19464463,0.60054418,13.15,1.163716814,190.2,2.834575261,2.448185653,0.601000307,1.797236022,0.474430153,1.577289216,0.13439465,8.245507049,6.45,1.535714286,80.2,10.55263158,165.75,0.168,-14.8012,1.07180757,0.979106582,0.454406493,1.105582964,27.92275461,47.43425335,17.65308461,961.46,63.79304,1856.85,0.9408,0.875594119,0.491650008
3070500,3.700212183,2.434851841,0.080022353,0.144725592,0.658030329,15.25,1.101083032,203.35,2.981671554,2.032041415,0.549168889,2.002722787,0.463490799,1.551284827,0.070931681,7.187743688,9.7,1.46969697,105.55,12.41764706,156.4,0.1809,-15.2815,1.133084577,1.039551217,0.448435848,1.242673233,34.60144908,45.54441847,19.18524605,599.73,30.19392,517.38,0.717,0.857381159,0.494335265
3076600,3.653686516,2.439226982,0.071994059,0.189395501,0.667607079,16.1,1.095238095,206.8,2.990600145,1.779245505,0.486972677,1.798879509,0.49718554,1.485532666,0.104085082,6.375691375,9.95,1.950980392,96,11.7791411,162.45,0.1923,-14.6633,1.024390244,0.95247557,0.445485511,1.475304177,32.35861651,40.23886108,13.97889917,795.46,21.46688,127.4,0.8242,0.834435143,0.47465835
3078000,3.509216975,2.437363244,0.090452777,0.194625437,0.694560428,17.15,1.07523511,214.45,3.050497866,1.902592964,0.542170227,1.95463235,0.499639236,1.852242766,0.078784944,6.575512675,8.55,1.568807339,100.3,12.15757576,160.15,0.148,-15.9667,1.135135135,0.961760011,0.437495696,1.689120053,43.03544419,39.73747846,17.2810082,767.06,30.57341,161.48,0.8405,0.825048498,0.470167107
3140000,2.913078713,2.442680712,0.180956093,0.089458478,0.838522042,21.55,1.242074928,241.2,3.780564263,0.948224382,0.325505925,1.844920083,0.439380288,2.84806709,0.021979186,3.338610553,15.9,1.827586207,120.95,11.14746544,166.6,0.12,-16.5,1,1.500000015,0.468656243,0.753457414,17.96789332,51.30554671,23.55240727,287.7,15.82284,70.35,0.7138,0.752420203,0.44417857
3144000,2.994622861,2.452515441,0.159603525,0.093602405,0.818973058,20.35,1.222222222,239.65,3.681259601,1.103310156,0.368430419,1.68264149,0.425829417,2.256626614,0.055204643,4.004356332,17.35,1.938547486,118.6,14.55214724,174.9,0.1337,-16.1342,11.22608696,1.500000015,0.465497994,0.882060331,22.55298775,57.42461068,20.2074696,292.28,13.11071,363.41,0.7303,0.812413931,0.476085967
3159540,3.145720739,2.515919603,0.106093067,0.078983476,0.799791149,20.8,1.165266106,240.1,3.671253823,1.098823406,0.34930736,1.542481562,0.343456868,1.716372426,0.010375897,4.619105333,27.15,2.072519084,151.55,15.0049505,162.2,0.12,-16.5,1.14516129,1.494237011,0.475750231,0.524550702,11.41789332,53.35634605,35.23340576,232.8,10.08158,400.85,0.8237,0.866127483,0.509861586
3161000,4.047199179,2.698452526,0.103879435,0.087442529,0.666745669,19.45,1.193251534,232.65,3.8775,1.950070582,0.481832125,1.202796284,0.726972537,1.350788566,0.634980581,4.194579754,1.35,1.421052632,0.85,3.4,175.5,0.01,-14.1,1.089058524,1.455249544,0.438792392,1.431717355,41.24064047,38.04716856,20.66459108,834.21,57.20214,527.86,0.9955,0.859075183,0.414407152
3164000,3.740510609,2.668293854,0.101946052,0.083995897,0.713350163,19.7,1.172619048,235.4,3.966301601,1.545479201,0.413173324,1.380941382,0.690426959,2.056072301,0.445940705,3.736886997,1.65,1.375,2.75,6.875,174.5,0.0225,-14.0123,1.044690164,1.407256425,0.438833683,1.399941418,40.98691384,37.45518223,21.52675625,766.6,45.80251,2952.74,0.9348,0.85271197,0.411461621
3165000,3.671501711,2.665428255,0.091839634,0.075821616,0.725977669,21.3,1.227665706,252.2,4.333333333,1.678933778,0.457288028,1.08230823,0.699827098,1.729930757,0.527692765,3.693849353,2.9,1.183673469,0.7,7,172.1,0.0439,-14.8399,1.027932961,1.292892492,0.446039431,1.155308859,35.53060399,41.57150622,22.99219157,707.63,45.4663,102,0.8448,0.839049846,0.364866875
3170000,3.322125941,2.816773402,0.130431484,0.094558584,0.847882787,20.55,1.194767442,247.65,4.251502146,1.074245581,0.323360884,1.441712887,0.702218972,1.14672699,0.277096294,2.468004326,1.9,1.1875,6.85,5.956521739,175.95,0.0363,-14.3792,1.037005887,1.384698028,0.437160048,1.347684261,41.39544979,34.20676229,24.48219794,713.74,32.96335,794.64,0.8847,0.8461966,0.401959394
3173000,3.022851472,2.633029637,0.137115354,0.094200099,0.871041684,19.25,1.188271605,234.9,3.866666667,1.015847444,0.336056023,1.840312465,0.540795023,2.911240742,0.129712923,3.321916313,9.7,1.979591837,86.35,16.29245283,170.9,0.129,-15.3197,0.996518712,1.182949659,0.449124345,0.965103537,32.34544736,40.63006452,26.87870275,750.95,46.98351,773.32,0.8116,0.85778837,0.444476012
